slope
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-08
1e-08
1e-07
1e-08
1e-08
1e-08
1e-07
1e-08
1e-08
1e-07
1e-07
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1.6277677552467152e-09
1e-07
1e-07
5.728327742526651e-10
5.728327742526651e-10
5.728327742526651e-10
5.728327742526651e-10
5.728327742526651e-10
5.728327742526651e-10
5.728327742526651e-10
1e-08
1e-08
1e-07
1e-07
2.2460586209762924e-09
2.2460586209762924e-09
2.2460586209762924e-09
2.2460586209762924e-09
2.2460586209762924e-09
2.2460586209762924e-09
2.2460586209762924e-09
1e-07
1e-08
1e-08
1e-08
1.7277376664758436e-09
1.7277376664758436e-09
1.7277376664758436e-09
1.7277376664758436e-09
1.7277376664758436e-09
1e-07
1e-08
1e-08
1e-08
2.8002649194326633e-09
2.8002649194326633e-09
2.8002649194326633e-09
2.8002649194326633e-09
2.8002649194326633e-09
1.0546196336136057e-09
1e-07
1.0546196336136057e-09
1.0546196336136057e-09
2.0715981370927047e-09
2.0715981370927047e-09
2.0715981370927047e-09
2.0715981370927047e-09
2.0715981370927047e-09
2.0715981370927047e-09
2.0715981370927047e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.743844628686301e-09
1.743844628686301e-09
1.743844628686301e-09
1.743844628686301e-09
1.743844628686301e-09
1e-08
1e-08
1e-08
1e-08
6.361335339906495e-09
6.361335339906495e-09
6.361335339906495e-09
6.361335339906495e-09
6.361335339906495e-09
6.361335339906495e-09
6.361335339906495e-09
1e-08
1e-08
1e-08
1e-08
1.5046918761364553e-09
1.5046918761364553e-09
1.5046918761364553e-09
1.5046918761364553e-09
1.5046918761364553e-09
1.5046918761364553e-09
1e-08
1e-08
1.6419808294648869e-09
1.6419808294648869e-09
1.6419808294648869e-09
1.6419808294648869e-09
1.6419808294648869e-09
1.885608754056057e-09
1.885608754056057e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
5.389173568751536e-09
5.389173568751536e-09
5.389173568751536e-09
5.389173568751536e-09
2.1070542809969365e-10
2.1070542809969365e-10
2.1070542809969365e-10
2.1070542809969365e-10
6.215036196959033e-10
6.215036196959033e-10
6.215036196959033e-10
6.215036196959033e-10
1.0959951182226975e-09
1.0959951182226975e-09
1.0959951182226975e-09
1.0959951182226975e-09
4.266743312321763e-09
4.266743312321763e-09
4.266743312321763e-09
4.266743312321763e-09
4.266743312321763e-09
4.266743312321763e-09
1e-08
1e-08
1e-08
1e-08
7.165922876255492e-10
7.165922876255492e-10
7.165922876255492e-10
7.165922876255492e-10
7.165922876255492e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
4.104731276417182e-10
4.104731276417182e-10
4.104731276417182e-10
4.104731276417182e-10
2.928575537973511e-09
2.928575537973511e-09
2.928575537973511e-09
2.928575537973511e-09
2.928575537973511e-09
2.928575537973511e-09
1.2445423646573603e-09
1.2445423646573603e-09
1.2445423646573603e-09
1.2445423646573603e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
7.245665331549779e-10
1.876101918132793e-09
1.876101918132793e-09
1.876101918132793e-09
5.025051369830014e-09
5.025051369830014e-09
5.025051369830014e-09
5.025051369830014e-09
5.025051369830014e-09
5.025051369830014e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1.3639540301732468e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.31566227691392e-09
4.078324030161154e-09
4.078324030161154e-09
4.078324030161154e-09
4.078324030161154e-09
4.078324030161154e-09
9.701857555901828e-10
9.701857555901828e-10
9.701857555901828e-10
9.701857555901828e-10
9.701857555901828e-10
9.701857555901828e-10
9.701857555901828e-10
3.3107070299079053e-09
3.3107070299079053e-09
3.3107070299079053e-09
1.2940887619034368e-09
1.2940887619034368e-09
3.310707029907905e-09
1.2940887619034368e-09
1.2940887619034368e-09
1.1877045810093993e-09
1.1877045810093993e-09
1.1877045810093993e-09
1.1877045810093993e-09
1.1877045810093993e-09
1.1877045810093993e-09
1.4215575791410972e-09
1.4215575791410972e-09
1.4215575791410972e-09
1.4215575791410972e-09
1.4215575791410972e-09
1.4215575791410972e-09
1.4215575791410972e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.6071411640325507e-09
1.6071411640325507e-09
1.6071411640325507e-09
1.6071411640325507e-09
1.6071411640325507e-09
1.6071411640325507e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
7.850492626766153e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
5.512654539597881e-10
5.512654539597881e-10
5.512654539597881e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
3.3421992094747957e-10
9.078871970440035e-10
9.078871970440035e-10
9.078871970440035e-10
9.078871970440035e-10
9.078871970440035e-10
9.078871970440035e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.5343817876580696e-10
3.5343817876580696e-10
3.5343817876580696e-10
3.5343817876580696e-10
3.5343817876580696e-10
3.5343817876580696e-10
3.5343817876580696e-10
2.7477911076209933e-09
2.7477911076209933e-09
2.7477911076209933e-09
1.6278190026915247e-09
1.6278190026915247e-09
1.6278190026915247e-09
1.6278190026915247e-09
4.769890084729645e-10
4.769890084729645e-10
4.769890084729645e-10
1.450948404396871e-09
1.450948404396871e-09
1.450948404396871e-09
1.450948404396871e-09
1.450948404396871e-09
1.450948404396871e-09
1.450948404396871e-09
1e-08
1e-08
1e-08
5.579187309467321e-10
5.579187309467321e-10
5.579187309467321e-10
5.579187309467321e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.1889635603947562e-09
2.1889635603947562e-09
2.1889635603947562e-09
1.3876626091350085e-09
1.3876626091350085e-09
1.662611143361075e-10
3.0698485064883936e-09
3.0698485064883936e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
2.0206490349603673e-09
1e-08
1e-08
2.1764053370839967e-09
2.1764053370839967e-09
2.1764053370839967e-09
2.1764053370839967e-09
2.1764053370839967e-09
2.1764053370839967e-09
1e-08
1e-08
1.903941021771574e-09
1.903941021771574e-09
1.903941021771574e-09
1.903941021771574e-09
1.903941021771574e-09
1.903941021771574e-09
8.000135814290045e-10
8.000135814290045e-10
8.000135814290045e-10
8.000135814290045e-10
1.0608305906307667e-09
1.0608305906307667e-09
1.0608305906307667e-09
1.0608305906307667e-09
1.0608305906307667e-09
1e-08
1e-08
1e-08
4.508845995241914e-10
4.508845995241914e-10
4.508845995241914e-10
4.508845995241914e-10
4.508845995241914e-10
1e-08
1e-08
1e-08
6.411953045882432e-10
6.411953045882432e-10
6.411953045882432e-10
6.411953045882432e-10
3.2582332268106173e-09
6.411953045882431e-10
6.411953045882431e-10
3.195206641098788e-09
3.195206641098788e-09
3.195206641098788e-09
3.195206641098788e-09
3.195206641098788e-09
1e-08
1e-08
1e-08
9.79695334609987e-10
8.448478527829508e-10
3.6689467167085926e-09
8.448478527829508e-10
3.6689467167085926e-09
1.1342899897458086e-09
1.1342899897458086e-09
1.1342899897458086e-09
1.1342899897458086e-09
1.1342899897458086e-09
1e-08
1e-08
1.1342899897458084e-09
1e-08
1e-08
1e-08
23085613496e-09
23.085613496
23.085613496
0.0
0.0
23.085613496
23.085613496
23.085613496
23.085613496
2.4171638438091995e-09
2.4171638438091995e-09
2.4171638438091995e-09
2.4171638438091995e-09
2.4171638438091995e-09
1e-08
1e-08
1e-08
1e-08
3.233740723628719e-09
3.233740723628719e-09
3.233740723628719e-09
3.233740723628719e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
6.477570252585651e-10
1e-08
1e-08
6.477570252585651e-10
1e-08
6.477570252585651e-10
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
3.1637884204447273e-09
1e-08
1e-08
1e-08
3.1637884204447273e-09
1e-08
1e-08
1e-08
1e-08
1e-08
2.2511185219478416e-09
2.2511185219478416e-09
2.2511185219478416e-09
2.2511185219478416e-09
8.366297140162801e-10
8.366297140162801e-10
8.366297140162801e-10
8.366297140162801e-10
8.366297140162801e-10
1.491105592187374e-09
1.491105592187374e-09
3.733351274408512e-09
3.733351274408512e-09
3.733351274408512e-09
3.733351274408512e-09
0.0
0.0
0.0
0.0
0.0
1.074148283761155e-09
1.074148283761155e-09
1.074148283761155e-09
2.587801148144435e-10
1e-08
2.587801148144435e-10
2.587801148144435e-10
2.587801148144435e-10
2.587801148144435e-10
2.587801148144435e-10
2.587801148144435e-10
5.57590406958155e-10
5.57590406958155e-10
3.8667333817259294e-09
5.57590406958155e-10
5.57590406958155e-10
1.8511972094786046e-09
1.8511972094786046e-09
1.8511972094786046e-09
1.8511972094786046e-09
1.8511972094786046e-09
1.8511972094786046e-09
2.016902698673478e-09
2.016902698673478e-09
2.016902698673478e-09
2.016902698673478e-09
2.016902698673478e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.2876425157412403e-09
1.2876425157412403e-09
1.2876425157412403e-09
1.2876425157412403e-09
1.2876425157412403e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.1118721428699075e-09
1.1118721428699075e-09
1.1118721428699075e-09
8.532640389300507e-10
1e-08
1.4136144949051494e-10
1e-08
1.4136144949051494e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.774939364228763e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
2.836760682457544e-09
2.836760682457544e-09
2.836760682457544e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1.439795192692077e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
1.904185049152085e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
3.159513731450457e-09
1.0316559809859259e-09
1.0316559809859259e-09
1.0316559809859259e-09
1.0316559809859259e-09
1.0316559809859259e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
2.4848155493266637e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.50703565603586e-09
2.50703565603586e-09
1.2504846241954567e-09
2.5070356560358603e-09
2.5070356560358603e-09
1.2397541208792615e-09
1.2397541208792615e-09
1.2397541208792615e-09
1.2397541208792615e-09
1.2397541208792615e-09
1.2397541208792615e-09
1.2397541208792615e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.7905431566194885e-09
1.7905431566194883e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.3581433176276614e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
38889727735e-09
2.0533238889727735e-09
2.0533238889727735e-09
2.0533238889727735e-09
2.053323888972773e-09
1e-08
1e-08
1e-08
1e-08
2.4736265689180284e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
2.473626568918028e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1.082220569279325e-09
1e-08
1e-08
1e-08
1e-08
1e-08
9.418788901682234e-10
9.418788901682234e-10
9.418788901682234e-10
9.418788901682234e-10
9.418788901682234e-10
9.418788901682234e-10
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
4957053904e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1.7913878019015955e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.1708642220675534e-09
3.170864222067553e-09
3.170864222067553e-09
3.170864222067553e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
8.12794701791994e-10
8.12794701791994e-10
7.360125320501651e-10
7.36012532050165e-10
7.36012532050165e-10
7.36012532050165e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
6.417628573615299e-10
1e-08
1e-08
2.979871612507893e-09
2.9798716125078932e-09
2.9798716125078924e-09
1e-08
2.979871612507892e-09
1e-08
1e-08
2.979871612507892e-09
1e-08
1e-08
1e-08
2.183836550511401e-09
2.183836550511401e-09
2.183836550511401e-09
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1e-08
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.2710223251515172e-10
1.7605457822125426e-09
1.7605457822125426e-09
1.7605457822125424e-09
1.7605457822125422e-09
1.7605457822125422e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1e-08
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.760545782212542e-09
1.4566327661976485e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1.4566327661976483e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.7281144663090637e-09
2.7281144663090637e-09
2.7281144663090637e-09
2.7281144663090637e-09
2.7281144663090637e-09
2.7281144663090637e-09
1e-08
2.7281144663090637e-09
1e-08
2.7281144663090637e-09
2.7281144663090637e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
4.84731594576238e-09
4.84731594576238e-09
4.84731594576238e-09
1e-08
1e-08
594576238e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
3.139391717695407e-09
3.139391717695407e-09
3.139391717695407e-09
3.139391717695407e-09
3.139391717695407e-09
3.139391717695407e-09
3.139391717695407e-09
1e-08
3.139391717695407e-09
3.139391717695407e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.6745861223144824e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.4112414686256115e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
2.5805764564591605e-09
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1e-08
1.1907707285849332e-09
1.1907707285849332e-09
