SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
500.0,0.0,0.0,2251.3095,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1862.8335,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1687.7025,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1404.2160000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1005.939,500.0,500.0,0.0,0.0
500.0,0.0,0.0,839.322,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1028.214,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1072.7145,500.0,500.0,0.0,0.0
500.0,0.0,0.0,985.4955,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1034.3519999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,905.3054999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,898.524,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2221.065,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2823.3810000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3790.314,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7127.4555,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7252.1955,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7331.4945,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7386.9839999999995,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7371.243,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7499.151000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7689.231,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7730.217,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7790.013,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7967.123999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8322.3855,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8142.9975,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7805.655,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7735.5135,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7875.0045,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8019.197999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8070.529499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8050.085999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8138.443499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8105.129999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7904.457,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7720.812,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7770.8565,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7510.882500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5947.4745,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6268.036499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6516.4275,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6179.877,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5501.43,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4544.9415,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3365.109,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1884.3165000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,751.113,500.0,500.0,0.0,0.0
500.0,0.0,0.0,554.202,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1194.9795,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2114.6895,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2877.3855,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2810.5110000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2314.8675,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1701.7604999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1606.2255,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1863.081,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2244.9735,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2422.5795,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2156.5170000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2421.837,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2601.9675,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3264.8714999999997,500.0,500.0,0.0,0.0
473.86350000000004,0.0,0.0,473.86350000000004,473.86350000000004,473.86350000000004,0.0,0.0
500.0,0.0,0.0,509.256,500.0,500.0,0.0,0.0
500.0,0.0,0.0,646.3215,500.0,500.0,0.0,0.0
500.0,0.0,0.0,870.408,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1194.5339999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1489.7025,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1657.6065,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1684.386,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1582.4655,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1405.206,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1208.0475000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,756.3105,500.0,500.0,0.0,0.0
500.0,0.0,0.0,531.0855,500.0,500.0,0.0,0.0
491.855598,0.0,0.0,488.61449999999996,491.855598,491.855598,0.0,0.0
500.0,0.0,0.0,741.2625,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1199.0384999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1640.4795,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1997.325,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2202.453,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2388.4245,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2730.0735,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3203.5905,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3627.459,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3933.3195,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2252.5965,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2304.8685,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2420.946,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2481.2864999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2470.8914999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2496.681,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2598.7995,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2717.649,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2880.5535,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3056.3775,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3270.663,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3001.1355,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2510.244,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2092.0679999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1844.469,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1661.616,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1710.2250000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1939.3110000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2152.9035000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2268.8325,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2254.8735,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2125.3815,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2203.047,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2380.059,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4871.2455,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4670.325,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4579.443,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4805.657999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5063.2065,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5039.0505,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4687.699500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4108.005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3600.0855,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3316.2524999999996,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3073.1085000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2888.82,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2757.348,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2716.3125,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2385.7515,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2056.5765,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1854.567,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1875.2085,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1857.834,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1764.9225000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1471.8825,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1187.6535000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,939.51,500.0,500.0,0.0,0.0
500.0,0.0,0.0,967.8240000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5157.652499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5124.339,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5217.8445,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5291.5005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5316.102,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5323.5765,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5382.7785,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5521.329,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5590.331999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5527.1205,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5886.738,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5765.0175,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5662.552500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5725.2195,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5825.605500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5889.1635,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5959.057500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6072.066,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6226.803,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6328.674,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6339.7125,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6205.419,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5903.5185,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5852.088,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3282.048,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3241.26,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3023.7075,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2602.413,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2297.0475,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1999.6515,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1664.289,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1381.5945000000002,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1317.591,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1609.0965,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2009.601,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2053.8540000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2032.272,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1979.3564999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1958.7645,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1835.856,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1719.135,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1424.3625,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1013.4135,500.0,500.0,0.0,0.0
500.0,0.0,0.0,618.9975,500.0,500.0,0.0,0.0
500.0,0.0,0.0,898.9200000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1480.4955,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1938.8655,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2292.0975,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6451.0380000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6871.639499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7010.685,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6993.756,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7075.1835,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6346.9890000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5152.5045,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4039.5465,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3146.8635000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2649.0420000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2601.027,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2802.393,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2904.165,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3188.592,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3021.4305,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2833.3305,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2696.5125,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2902.581,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3355.605,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3862.9305,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4662.603,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6010.29,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7501.2795,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8141.7105,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4096.917,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4562.365500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4978.314,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5112.0135,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5364.315,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5435.397000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5358.028499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5144.634,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4872.186000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4573.8495,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4646.2185,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5195.6685,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4791.402,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4271.503500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3944.9519999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3826.449,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3762.495,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3451.6349999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3047.4179999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2798.8785000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2759.625,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2771.1585,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2596.1265,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2868.2775,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4160.772,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4425.6465,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4668.147,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4990.094999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5431.288500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5713.6365,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5944.5045,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5992.0245,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6089.787,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6249.375,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5937.228,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6503.31,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6646.662,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6637.5045,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6990.7365,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7305.6555,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7315.407,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7153.839,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7058.7,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6979.4505,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6896.142,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6823.08,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6481.629000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6562.4130000000005,500.0,500.0,0.0,0.0
500.0,500.0,0.0,0.0
500.0,0.0,0.0,7467.2235,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7401.4875,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7283.2815,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7179.381,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7012.1205,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6802.290000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6679.4310000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6446.137500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6240.96,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5981.8275,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5836.9905,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5551.672500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5535.387000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5632.5554999999995,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5522.813999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5525.090999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5528.605500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5387.877,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5129.883,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4999.896,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4761.5535,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4460.1975,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4412.43,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4055.9804999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3074.544,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3031.677,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3063.4559999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3320.8065,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3584.196,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3860.802,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4165.7715,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4498.1145,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5039.545499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5618.943,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6188.886,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6402.1320000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6611.1705,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6846.543000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7204.329,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7424.7029999999995,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7589.934,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7492.617,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7521.1785,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7596.963,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7676.459999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7750.1655,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7725.6630000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7697.349,500.0,500.0,0.0,0.0
500.0,0.0,0.0,9619.731000000002,500.0,500.0,0.0,0.0
500.0,0.0,0.0,9411.435000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8721.9495,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8564.589,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8537.710500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8395.299,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8348.571,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8182.35,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7950.789000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7888.617,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7646.3640000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7928.811000000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,8000.338499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7868.866499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7469.1045,500.0,500.0,0.0,0.0
500.0,0.0,0.0,7001.032499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,6430.446,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5775.264,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5240.565,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4805.064,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4485.888,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4370.5035,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4161.0195,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4271.058,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2551.032,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2537.2709999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2363.031,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2150.0820000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2128.7475000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2267.3475,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2468.961,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2575.98,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2701.5615,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2724.2325,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2819.52,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2853.5265000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2756.5065,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2506.5315,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2147.112,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1858.23,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1809.1755,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2063.754,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2252.2994999999996,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2272.545,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2255.9625,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2367.09,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2634.0434999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2649.9825,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2516.877,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2779.326,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2854.7145,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2710.224,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2729.2815,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2959.8525,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3024.8955,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3431.7360000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3889.5615000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4021.7760000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3901.689,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3650.2290000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3356.1,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3220.9155,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2693.8889999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1966.9815,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1735.272,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2170.3275,500.0,500.0,0.0,0.0
500.0,0.0,0.0,2747.4975000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3211.5600000000004,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3776.5530000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4537.269,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4640.773499999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5516.5275,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5600.1825,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5434.505999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5321.6955,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5386.342500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5263.9785,500.0,500.0,0.0,0.0
500.0,0.0,0.0,5073.0075,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4858.524,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4762.295999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4843.772999999999,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4865.3055,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4774.077,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4581.3735,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4346.941500000001,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4125.924,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3934.8044999999997,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3778.434,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3760.5645,500.0,500.0,0.0,0.0
500.0,0.0,0.0,3949.7535000000003,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4135.4775,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4184.037,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4215.42,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4264.2765,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4327.1415,500.0,500.0,0.0,0.0
500.0,0.0,0.0,4287.6900000000005,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1135.233,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1249.6275,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1415.9969999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1634.193,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1731.4109999999998,500.0,500.0,0.0,0.0
500.0,0.0,0.0,1572.0705,500.0,500.0,0.0,0.0
