nld,ld,cycles
0.008944505654431723,0.0012061841846719077,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.009266333497699453,0.0012525758840823654,0.0
