RES_cur
4897.629
5303.133
5277.987
4905.1035
4509.2025
3980.493
4027.2704999999996
4260.861
4354.692048
4438.52604
4522.778544
4783.0268399999995
4434.721014
4224.682086000001
4085.3933280000006
4128.56172
4449.558312
4564.3455
4525.0425000000005
5091.57
5361.84
5659.731
6436.2375
6507.864
5445.0495
6010.3395
7256.7
7929.009
7504.5465
6809.764499999999
6609.2895
6439.3065
6547.48947
6910.66257
6359.777388
7243.032029999999
7346.308038
7259.557008000001
7259.317842
7224.7645680000005
7065.845670000001
6756.8985
6981.8265
7825.0095
8386.686
8508.0105
8097.4574999999995
8425.791
3801.798
3342.2895000000003
2934.162
2663.694
2609.4915
2680.1279999999997
2573.3565
2228.6879999999996
1717.091844
1185.66201
980.523762
915.397296
1132.875594
1630.7089859999999
2056.47321
2790.607338
3791.770536
5023.557
6403.4685
7319.763
7753.086
7931.9295
7774.767
7926.534000000001
2806.1055
2389.365
2055.5865000000003
1716.0165
1408.9185
1328.0355
1520.343
1758.5865000000001
1986.8719200000003
2138.003304
2225.031804
2312.013828
2164.2509219999997
2071.595352
2036.70984
2051.9389380000002
2048.282862
2029.1039999999998
1916.3925000000002
1717.8480000000002
1547.9640000000002
1461.042
1458.0225
1493.0685
6902.626499999999
6796.7955
6780.3615
7089.291
7400.2995
7693.092000000001
7749.620999999999
7766.2035
8043.521303999999
8214.543504
8363.575128
8407.699692
8459.4651
8183.896464
7858.208934
8140.91601
8170.230683999999
8258.0355
8422.227
8664.2325
9029.988
9148.787999999999
8652.699
9399.8025
3746.16
3707.748
3573.504
3537.6659999999997
3518.2619999999997
3513.6585
3399.9075
3253.2885
3180.2202059999995
3042.9936599999996
2904.7056480000006
2793.046788
2539.488876
2305.451274
1883.419842
1500.263262
1189.9209480000002
984.753
767.8439999999999
727.749
840.411
1033.164
882.8820000000001
866.646
3509.8965
2719.4805
1826.3024999999998
970.3979999999999
1259.9235
1754.3294999999998
2576.8215
3644.982
4406.520204
4522.677833999999
4891.894752
6034.447116
6708.195666
6778.0335
6862.844652000001
6975.191298
7312.049963999999
7391.686500000001
7483.41
7697.9925
7519.644
7296.893999999999
6885.4005
6860.1555
10636.362000000001
11278.6245
10462.914
10128.6405
10140.1245
10073.25
9890.396999999999
9477.369
9539.620842
9788.065464000001
10113.939006
10172.032313999998
10310.943587999998
10360.175244
10568.379072
10041.131538
9917.640066
10747.143
10680.417
10766.2995
10731.6
10680.763500000001
10554.2415
10782.287999999999
5534.8425
6037.0695
6203.191500000001
6543.504000000001
6755.76
7059.789
6956.284500000001
6975.1935
7163.9658899999995
7365.107040000001
7562.934126
7775.756592000001
7594.703616
7268.700516000001
7068.636474
6937.085208
6628.33155
6249.6225
5755.761
4836.545999999999
4747.990500000001
5007.8655
4924.755
4419.5085
4766.7015
4825.6065
4906.4400000000005
4838.6745
