time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
1998-01-01 00:00:00,12.9268,12.9268,0,0,0,0,0,0
1998-01-01 01:00:00,13.5109,13.5109,0,0,0,0,0,0
1998-01-01 02:00:00,13.1205,13.1205,0,0,0,0,0,0
1998-01-01 03:00:00,11.9721,11.9721,0,0,0,0,0,0
1998-01-01 04:00:00,10.6209,10.6209,0,0,0,0,0,0
1998-01-01 05:00:00,8.1536,8.1536,0,0,0,0,0,0
1998-01-01 06:00:00,5.4468,5.4468,0,0,0,0,0,0
1998-01-01 07:00:00,3.9239,3.9239,0,0,0,0,0,0
1998-01-01 08:00:00,4.6589,4.6589,0,0,0,0,0,0
1998-01-01 09:00:00,5.5267,5.5267,0,0,0,0,0,0
1998-01-01 10:00:00,3.2607,3.2607,0,0,0,0,0,0
1998-01-01 11:00:00,3.0989,3.0989,0,0,0,0,0,0
1998-01-01 12:00:00,3.1723,3.1723,0,0,0,0,0,0
1998-01-01 13:00:00,2.7298,2.7298,0,0,0,0,0,0
1998-01-01 14:00:00,1.7056,1.7056,0,0,0,0,0,0
1998-01-01 15:00:00,0.5873,0.5873,0,0,0,0,0,0
1998-01-01 16:00:00,1.6881,1.6881,0,0,0,0,0,0
1998-01-01 17:00:00,2.7962,2.7962,0,0,0,0,0,0
1998-01-01 18:00:00,3.1195,3.1195,0,0,0,0,0,0
1998-01-01 19:00:00,4.1013,4.1013,0,0,0,0,0,0
1998-01-01 20:00:00,5.9409,5.9409,0,0,0,0,0,0
1998-01-01 21:00:00,6.7714,6.7714,0,0,0,0,0,0
1998-01-01 22:00:00,6.408,6.408,0,0,0,0,0,0
1998-01-01 23:00:00,6.3195,6.3195,0,0,0,0,0,0
1998-01-02 00:00:00,5.665,5.665,0,0,0,0,0,0
1998-01-02 01:00:00,5.7433,5.7433,0,0,0,0,0,0
1998-01-02 02:00:00,6.5903,6.5903,0,0,0,0,0,0
1998-01-02 03:00:00,6.7561,6.7561,0,0,0,0,0,0
1998-01-02 04:00:00,7.1467,7.1467,0,0,0,0,0,0
1998-01-02 05:00:00,7.9859,7.9859,0,0,0,0,0,0
1998-01-02 06:00:00,9.0579,9.0579,0,0,0,0,0,0
1998-01-02 07:00:00,9.0425,9.0425,0,0,0,0,0,0
