time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
1988-01-01 00:00:00,5.2498,5.2498,0,0,0,0,0,0
1988-01-01 01:00:00,5.7282,5.7282,0,0,0,0,0,0
1988-01-01 02:00:00,6.2688,6.2688,0,0,0,0,0,0
1988-01-01 03:00:00,6.6998,6.6998,0,0,0,0,0,0
1988-01-01 04:00:00,6.916,6.916,0,0,0,0,0,0
1988-01-01 05:00:00,6.7266,6.7266,0,0,0,0,0,0
1988-01-01 06:00:00,6.8568,6.8568,0,0,0,0,0,0
1988-01-01 07:00:00,6.935,6.935,0,0,0,0,0,0
1988-01-01 08:00:00,7.9261,7.9261,0,0,0,0,0,0
1988-01-01 09:00:00,8.541,8.541,0,0,0,0,0,0
1988-01-01 10:00:00,9.0802,9.0802,0,0,0,0,0,0
1988-01-01 11:00:00,9.0815,9.0815,0,0,0,0,0,0
1988-01-01 12:00:00,9.2968,9.2968,0,0,0,0,0,0
1988-01-01 13:00:00,9.7032,9.7032,0,0,0,0,0,0
1988-01-01 14:00:00,10.2164,10.2164,0,0,0,0,0,0
1988-01-01 15:00:00,10.5715,10.5715,0,0,0,0,0,0
1988-01-01 16:00:00,10.5186,10.5186,0,0,0,0,0,0
1988-01-01 17:00:00,11.2739,11.2739,0,0,0,0,0,0
1988-01-01 18:00:00,12.1846,12.1846,0,0,0,0,0,0
1988-01-01 19:00:00,12.7925,12.7925,0,0,0,0,0,0
1988-01-01 20:00:00,13.2552,13.2552,0,0,0,0,0,0
1988-01-01 21:00:00,13.5293,13.5293,0,0,0,0,0,0
1988-01-01 22:00:00,13.6392,13.6392,0,0,0,0,0,0
1988-01-01 23:00:00,13.2957,13.2957,0,0,0,0,0,0
1988-01-02 00:00:00,12.8829,12.8829,0,0,0,0,0,0
1988-01-02 01:00:00,12.6918,12.6918,0,0,0,0,0,0
1988-01-02 02:00:00,12.6609,12.6609,0,0,0,0,0,0
1988-01-02 03:00:00,12.8506,12.8506,0,0,0,0,0,0
1988-01-02 04:00:00,13.0379,13.0379,0,0,0,0,0,0
1988-01-02 05:00:00,12.9033,12.9033,0,0,0,0,0,0
1988-01-02 06:00:00,13.2609,13.2609,0,0,0,0,0,0
1988-01-02 07:00:00,13.6877,13.6877,0,0,0,0,0,0
1988-01-02 08:00:00,14.1928,14.1928,0,0,0,0,0,0
1988-01-02 09:00:00,14.6135,14.6135,0,0,0,0,0,0
1988-01-02 10:00:00,14.5325,14.5325,0,0,0,0,0,0
1988-01-02 11:00:00,15.9296,15.9296,0,0,0,0,0,0
1988-01-02 12:00:00,16.8842,16.8842,0,0,0,0,0,0
1988-01-02 13:00:00,17.0252,17.0252,0,0,0,0,0,0
1988-01-02 14:00:00,16.7139,16.7139,0,0,0,0,0,0
1988-01-02 15:00:00,18.0253,18.0253,0,0,0,0,0,0
1988-01-02 16:00:00,18.8658,18.8658,0,0,0,0,0,0
1988-01-02 17:00:00,18.7768,18.7768,0,0,0,0,0,0
1988-01-02 18:00:00,17.8553,17.8553,0,0,0,0,0,0
1988-01-02 19:00:00,14.8124,14.8124,0,0,0,0,0,0
1988-01-02 20:00:00,14.7542,14.7542,0,0,0,0,0,0
1988-01-02 21:00:00,14.96,14.96,0,0,0,0,0,0
1988-01-02 22:00:00,15.7559,15.7559,0,0,0,0,0,0
1988-01-02 23:00:00,15.5675,15.5675,0,0,0,0,0,0
1988-01-03 00:00:00,16.1168,16.1168,0,0,0,0,0,0
1988-01-03 01:00:00,17.3639,17.3639,0,0,0,0,0,0
1988-01-03 02:00:00,17.9889,17.9889,0,0,0,0,0,0
1988-01-03 03:00:00,18.1675,18.1675,0,0,0,0,0,0
1988-01-03 04:00:00,17.1385,17.1385,0,0,0,0,0,0
1988-01-03 05:00:00,17.3896,17.3896,0,0,0,0,0,0
1988-01-03 06:00:00,16.2961,16.2961,0,0,0,0,0,0
1988-01-03 07:00:00,15.4691,15.4691,0,0,0,0,0,0
1988-01-03 08:00:00,16.0029,16.0029,0,0,0,0,0,0
1988-01-03 09:00:00,15.828,15.828,0,0,0,0,0,0
1988-01-03 10:00:00,12.4107,12.4107,0,0,0,0,0,0
1988-01-03 11:00:00,13.945,13.945,0,0,0,0,0,0
1988-01-03 12:00:00,12.2887,12.2887,0,0,0,0,0,0
1988-01-03 13:00:00,12.5418,12.5418,0,0,0,0,0,0
1988-01-03 14:00:00,10.8788,10.8788,0,0,0,0,0,0
1988-01-03 15:00:00,11.9704,11.9704,0,0,0,0,0,0
1988-01-03 16:00:00,9.9607,9.9607,0,0,0,0,0,0
1988-01-03 17:00:00,11.5318,11.5318,0,0,0,0,0,0
1988-01-03 18:00:00,12.7193,12.7193,0,0,0,0,0,0
1988-01-03 19:00:00,11.9256,11.9256,0,0,0,0,0,0
1988-01-03 20:00:00,11.3643,11.3643,0,0,0,0,0,0
1988-01-03 21:00:00,10.8669,10.8669,0,0,0,0,0,0
1988-01-03 22:00:00,12.2979,12.2979,0,0,0,0,0,0
1988-01-03 23:00:00,12.0779,12.0779,0,0,0,0,0,0
1988-01-04 00:00:00,11.7891,11.7891,0,0,0,0,0,0
1988-01-04 01:00:00,12.1159,12.1159,0,0,0,0,0,0
1988-01-04 02:00:00,13.132,13.132,0,0,0,0,0,0
1988-01-04 03:00:00,14.9538,14.9538,0,0,0,0,0,0
1988-01-04 04:00:00,16.6667,16.6667,0,0,0,0,0,0
1988-01-04 05:00:00,17.0365,17.0365,0,0,0,0,0,0
1988-01-04 06:00:00,17.2551,17.2551,0,0,0,0,0,0
1988-01-04 07:00:00,16.6307,16.6307,0,0,0,0,0,0
1988-01-04 08:00:00,16.8665,16.8665,0,0,0,0,0,0
1988-01-04 09:00:00,16.3194,16.3194,0,0,0,0,0,0
1988-01-04 10:00:00,16.3579,16.3579,0,0,0,0,0,0
1988-01-04 11:00:00,16.3094,16.3094,0,0,0,0,0,0
1988-01-04 12:00:00,16.6393,16.6393,0,0,0,0,0,0
1988-01-04 13:00:00,15.7653,15.7653,0,0,0,0,0,0
1988-01-04 14:00:00,18.3982,18.3982,0,0,0,0,0,0
1988-01-04 15:00:00,17.4735,17.4735,0,0,0,0,0,0
1988-01-04 16:00:00,17.1164,17.1164,0,0,0,0,0,0
1988-01-04 17:00:00,16.4222,16.4222,0,0,0,0,0,0
1988-01-04 18:00:00,15.6675,15.6675,0,0,0,0,0,0
1988-01-04 19:00:00,15.3295,15.3295,0,0,0,0,0,0
1988-01-04 20:00:00,14.8742,14.8742,0,0,0,0,0,0
1988-01-04 21:00:00,14.4842,14.4842,0,0,0,0,0,0
1988-01-04 22:00:00,13.4961,13.4961,0,0,0,0,0,0
1988-01-04 23:00:00,12.9882,12.9882,0,0,0,0,0,0
1988-01-05 00:00:00,12.8058,12.8058,0,0,0,0,0,0
1988-01-05 01:00:00,12.7384,12.7384,0,0,0,0,0,0
1988-01-05 02:00:00,12.4983,12.4983,0,0,0,0,0,0
1988-01-05 03:00:00,12.8788,12.8788,0,0,0,0,0,0
1988-01-05 04:00:00,14.0833,14.0833,0,0,0,0,0,0
1988-01-05 05:00:00,14.7248,14.7248,0,0,0,0,0,0
1988-01-05 06:00:00,14.9728,14.9728,0,0,0,0,0,0
1988-01-05 07:00:00,15.3543,15.3543,0,0,0,0,0,0
1988-01-05 08:00:00,15.5173,15.5173,0,0,0,0,0,0
1988-01-05 09:00:00,15.3985,15.3985,0,0,0,0,0,0
1988-01-05 10:00:00,14.2611,14.2611,0,0,0,0,0,0
1988-01-05 11:00:00,13.3816,13.3816,0,0,0,0,0,0
1988-01-05 12:00:00,13.76,13.76,0,0,0,0,0,0
1988-01-05 13:00:00,13.8451,13.8451,0,0,0,0,0,0
1988-01-05 14:00:00,13.6533,13.6533,0,0,0,0,0,0
1988-01-05 15:00:00,14.5512,14.5512,0,0,0,0,0,0
1988-01-05 16:00:00,14.5739,14.5739,0,0,0,0,0,0
1988-01-05 17:00:00,14.8449,14.8449,0,0,0,0,0,0
1988-01-05 18:00:00,15.0993,15.0993,0,0,0,0,0,0
1988-01-05 19:00:00,15.2996,15.2996,0,0,0,0,0,0
