SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.13394999999999999,0,0,0.13394999999999999,0.13314,0.13394999999999999,0.0,-2.7755575615628914e-17
0.13427999999999998,0,0,0.13427999999999998,0.13395,0.13427999999999998,0.0,-2.7755575615628914e-17
0.134145,0,0,0.134145,0.13407000000000002,0.134145,0.0,-2.7755575615628914e-17
0.1341,0,0,0.1341,0.13398000000000002,0.1341,0.0,-2.7755575615628914e-17
0.13313999999999998,0,0,0.13313999999999998,0.13319918308453516,0.13313999999999998,0.0,8.169154648171422e-07
199.996155,0,0,0.131295,66.0085357845452,199.996155,7.845452074661807e-07,0.0
325.75812,0,0,0.12856499999999998,125.71485000000004,325.75812,0.0,-2.842170943040401e-14
297.86832000000004,0,0,0.126885,181.758645,297.86832000000004,0.0,-2.842170943040401e-14
394.31518500000004,0,0,0.127335,236.28445500000007,394.31518500000004,0.0,-5.684341886080802e-14
497.288475,0,0,0.129105,324.06070500000004,497.288475,0.0,-5.684341886080802e-14
428.012355,0,0,0.12636,314.22759,428.012355,0.0,-5.684341886080802e-14
182.99808,0,0,0.11637,205.71121418308456,182.99808,0.0,8.169154648171422e-07
22.210815,0,0,0.13272,56.526585000000004,22.210815,-2.267395895530883e-22,0.0
0.129825,0,0,0.129825,0.12207078454518953,0.129825,7.845451895499567e-07,0.0
0.13029,0,0,0.13029,0.11548500000000003,0.13029,0.0,-2.7755575615628914e-17
0.12977999999999998,0,0,0.12977999999999998,0.10579500000000003,0.12977999999999998,0.0,-2.7755575615628914e-17
0.09286499999999999,0,0,0.09286499999999999,0.09602918308453517,0.09286499999999999,0.0,8.169154648171422e-07
0.07767,0,0,0.07767,0.08331,0.07767,-2.267395895530883e-22,0.0
0.045614999999999996,0,0,0.045614999999999996,0.054855,0.045614999999999996,-2.267395895530883e-22,0.0
0.04269,0,0,0.04269,0.049304999999999995,0.04269,-2.267395895530883e-22,0.0
0.049905,0,0,0.049905,0.051315,0.049905,-2.2661898697500624e-22,0.0
0.03696,0,0,0.03696,0.044430000000000004,0.03696,-2.2661898697500624e-22,0.0
0.03132,0,0,0.03132,0.032865,0.03132,-2.2661898697500624e-22,0.0
0.022005,0,0,0.022005,0.02077578412789067,0.022005,7.841278906670079e-07,0.0
0.01176,0,0,0.01176,0.015404183519051762,0.01176,0.0,8.164809482365741e-07
0.006719999999999999,0,0,0.006719999999999999,0.01155,0.006719999999999999,-2.2661898697500624e-22,0.0
0.003765,0,0,0.003765,0.009629999999999998,0.003765,-2.2661898697500624e-22,0.0
0.006495,0,0,0.006495,0.011984999999999999,0.006495,-2.2661898697500624e-22,0.0
0.02514,0,0,0.02514,0.021060784127890666,0.02514,7.841278906670079e-07,0.0
198.56649,0,0,0.042405,95.32525500000003,198.56649,0.0,-1.4210854715202004e-14
394.770945,0,0,0.046785,79.87137000000003,394.770945,0.0,-1.4210854715202004e-14
500.0,0,0,0.0,122.07094500000004,500.0,0.0,-2.842170943040401e-14
48.59164500000001,0,0,0.055589999999999994,98.57116418351906,48.59164500000001,0.0,8.164809482365741e-07
39.511665,0,0,0.09287999999999999,17.979885784127898,39.511665,7.841278950593278e-07,0.0
23.008935,0,0,0.126375,4.331295000000002,23.008935,0.0,-8.881784197001252e-16
1.2004199999999998,0,0,0.1278,1.9198341835190518,1.2004199999999998,0.0,8.164809482365741e-07
0.131655,0,0,0.131655,0.1269457841278907,0.131655,7.841278907017024e-07,0.0
0.12975,0,0,0.12975,0.11947500000000003,0.12975,0.0,-2.7755575615628914e-17
0.12250499999999999,0,0,0.12250499999999999,0.10804500000000003,0.12250499999999999,0.0,-2.7755575615628914e-17
