slope
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
1e-07
6.384305836224211e-07
6.427352608559089e-07
8.247658955113995e-07
8.595768110796669e-07
6.724496559464149e-07
5.169885376638591e-07
3.770648546224723e-07
3.4918804172667015e-07
2.9580882640590187e-07
2.642277969583295e-07
2.459302360675669e-07
2.3363224269666646e-07
2.154061510493501e-07
2.386648234553691e-07
2.3461486745117764e-07
2.4617848674782253e-07
2.6075980351587254e-07
3.425462232575356e-07
3.819782449898655e-07
3.965873247874513e-07
3.7949076519788525e-07
4.444814748220113e-07
4.867064138801517e-07
4.940859804073351e-07
3.678255165910991e-07
3.023975188428306e-07
2.991283792976463e-07
2.6197376094607613e-07
2.0945107610536097e-07
1.957625082543635e-07
1.867056426061669e-07
1.7754535124785854e-07
1.6813546311780717e-07
1.5689177716575324e-07
1.5270519356558087e-07
1.545065906715046e-07
1.509779015617626e-07
1.4119193585165236e-07
1.284423228580155e-07
1.5815899556783327e-07
1.6997552019841325e-07
1.8188112346349522e-07
1.8930744428444373e-07
1.7801109228334576e-07
2.0146289301147371e-07
2.984593712043383e-07
2.404811315253378e-07
2.2643704449145734e-07
2.4987061768425774e-07
3.123094308010818e-07
3.719346648381506e-07
3.591963200766821e-07
2.832913676373375e-07
2.7056779236930875e-07
2.3462017164050835e-07
2.055224062318458e-07
1.7547824275719585e-07
1.4425283302455508e-07
1.2946876230353464e-07
1.177597405578463e-07
1.196649174596329e-07
1.3071382786326037e-07
1.220650517829896e-07
1.2235179012655028e-07
1.2740923825682178e-07
1.3058210396648235e-07
1.2695941927981683e-07
1.2868837526830492e-07
1.1052832979579735e-07
1.0519763978304157e-07
1.0613204864746545e-07
1.0932556793115625e-07
1.2499905492653083e-07
1.4537392566339904e-07
1.4425288797277322e-07
1.4733936754672575e-07
1.4176303665883292e-07
1.2009117646687245e-07
1.1596500678456452e-07
1.1162271557745562e-07
1.0210982149649915e-07
9.039465764285206e-08
1.0019903817451781e-07
1.1441719675672685e-07
1.2785662868864864e-07
1.2649628075643762e-07
1.0016704572768687e-07
1.0544896987786894e-07
1.1537726750806672e-07
1.0048524339734834e-07
1.0174570128722615e-07
9.086526272803636e-08
8.289255342560855e-08
8.808309756857243e-08
8.14450225464576e-08
7.28756834675661e-08
7.169123232992616e-08
6.184872828649225e-08
6.113882906779447e-08
5.8258204036412785e-08
5.82558762448088e-08
5.6966361786149504e-08
5.773168840299873e-08
5.847075563253493e-08
5.922658624225749e-08
5.922827449696954e-08
6.345852496870805e-08
6.044139151339085e-08
6.026381723069841e-08
5.893528076003189e-08
5.638108219974514e-08
5.654741756582117e-08
5.405889167313761e-08
6.105805844248762e-08
6.787103353085146e-08
6.93266190588555e-08
8.193274411428372e-08
8.723639497877924e-08
9.371786468703559e-08
9.373751318600924e-08
8.142394979092205e-08
7.235480720959484e-08
6.618847108991559e-08
5.751565670905299e-08
5.4483035942822256e-08
4.962979315926512e-08
4.82997064870491e-08
4.7349730583003504e-08
4.5903039003215284e-08
4.864322291905994e-08
5.0046688387626686e-08
5.293702025720694e-08
5.681184844799633e-08
5.815107932261672e-08
6.767369222924324e-08
7.460786655936544e-08
7.589235761941418e-08
6.984182943431307e-08
6.810348287449947e-08
6.954849242318492e-08
7.203685174776337e-08
6.322531964422776e-08
6.283543002447728e-08
6.124364874310604e-08
6.742093165185396e-08
6.569560957837466e-08
6.106412104753886e-08
6.193650694586821e-08
6.137089107366584e-08
5.8016026603807976e-08
5.729148251507993e-08
5.331259089870104e-08
5.181279347998234e-08
5.028100883804431e-08
5.265672274133922e-08
5.24366708031555e-08
5.3082593245881825e-08
5.8064972079346905e-08
6.488040672367417e-08
6.539528149759687e-08
6.25613224829293e-08
5.364374776920863e-08
5.1716473895579363e-08
5.093571800007701e-08
4.963295641315088e-08
4.599207838282236e-08
4.773808006060798e-08
4.615626632902701e-08
4.7571939323358786e-08
4.619113505271484e-08
4.953890872312761e-08
4.653644225468575e-08
4.810460268991057e-08
4.773751015496155e-08
4.896935910687917e-08
4.6543956935768306e-08
4.9860314080150954e-08
4.185865647629368e-08
4.042059860458676e-08
3.831404164298999e-08
3.611480980293022e-08
3.805821337201454e-08
3.8567382601837205e-08
3.4793103763274547e-08
3.889458164117032e-08
4.1208646326547727e-08
4.223303036206957e-08
4.2354619399701876e-08
4.231527647994136e-08
4.610237884593738e-08
4.782395652745782e-08
4.4988930100491285e-08
4.197135831144842e-08
4.183362700881837e-08
4.4006702972685695e-08
4.28441439581197e-08
3.9866158892061555e-08
3.955173515120316e-08
4.2931904371003004e-08
4.255184185698804e-08
3.9673200236326955e-08
3.40463565809933e-08
3.447639551576718e-08
3.361767493725437e-08
3.537170304096441e-08
3.323872111194111e-08
3.626029769617448e-08
3.8601410268919495e-08
4.596419762888382e-08
4.968590818029805e-08
5.178779951179619e-08
5.47368411464109e-08
5.618166401792676e-08
5.47211668177542e-08
5.6696789072571874e-08
5.3095638228580514e-08
4.4822769285351146e-08
4.3430495955569176e-08
4.185395176412928e-08
4.369717724654481e-08
4.3090234409673334e-08
4.1170440609101695e-08
4.0739175311429654e-08
4.5260420891490475e-08
4.521485915252021e-08
4.299482396308533e-08
3.948649644423017e-08
3.7600763072017614e-08
3.7314417911028156e-08
3.633089862925185e-08
4.1118265009248064e-08
4.0693897806334884e-08
3.865407812281944e-08
3.6033402860341944e-08
4.161845129456568e-08
4.414931574573737e-08
3.969635464174351e-08
3.430672233045965e-08
3.2604473527918546e-08
3.3687200247747065e-08
3.770455486152406e-08
3.480894178654791e-08
3.6053199653680994e-08
4.363460094293714e-08
4.114100588504174e-08
4.2296075687513116e-08
4.1793785197010445e-08
4.11390476780744e-08
3.904941338266704e-08
3.6748041228321724e-08
3.5120287712363425e-08
3.522642453491092e-08
3.379251897004128e-08
3.5947661563601866e-08
3.694791501502279e-08
3.6065166281357815e-08
3.713393918615165e-08
3.3790740429638045e-08
3.862144108382179e-08
4.372475577595567e-08
4.9605919993861984e-08
4.922772908441358e-08
5.7029567125036263e-08
5.035721382549795e-08
6.915524454166992e-08
5.806591373413167e-08
5.5778074437584594e-08
5.188025858951857e-08
5.331466520497247e-08
5.565928010854547e-08
6.624298765038714e-08
5.565771800556594e-08
6.010215134388362e-08
6.563600079382049e-08
6.348327211797591e-08
6.297001631051891e-08
6.428502660732682e-08
6.552756231325714e-08
7.288947878598163e-08
6.565450285955602e-08
6.167525390210074e-08
6.058040754954619e-08
6.684602067630575e-08
5.8265490193061364e-08
4.588097664821225e-08
3.939112212610608e-08
4.208900459662152e-08
4.637166824855615e-08
5.021675631786949e-08
4.5906420451494974e-08
4.948734764492861e-08
6.048437468990059e-08
7.068610416080381e-08
6.80927380763076e-08
5.3273697635811594e-08
4.477931565915374e-08
4.246760004891823e-08
3.760091493337995e-08
3.4351315566610215e-08
3.45301527141067e-08
3.7034477983216875e-08
3.812608919673707e-08
3.8074601494136585e-08
4.2384133048191056e-08
4.427965524514199e-08
5.357821687102792e-08
5.780394493811294e-08
5.989543792036601e-08
7.345405057179024e-08
8.244346325540917e-08
8.601327625560355e-08
9.127543383208927e-08
8.904608497382742e-08
8.912410842955867e-08
8.995511125378242e-08
8.493361995831484e-08
8.769269321449402e-08
7.045505899354011e-08
7.648728094336678e-08
6.86591917763636e-08
6.15917140108667e-08
6.100143074778983e-08
4.986790505672827e-08
5.196063006476315e-08
5.7912326484416125e-08
5.464966145915274e-08
5.531437845054627e-08
5.6496807890464946e-08
5.223925749551668e-08
5.2998835914261496e-08
5.2852199534783294e-08
4.674988487901462e-08
5.1262332151690306e-08
5.742147500898257e-08
6.247880375748392e-08
6.509447433160825e-08
6.844671650113482e-08
5.6720248436792994e-08
6.223048247658172e-08
5.8608722965657585e-08
4.9520597936438503e-08
5.4312951995041756e-08
6.022116007703322e-08
7.16597238934083e-08
6.678216415383838e-08
8.043872797036227e-08
9.047810170544564e-08
9.759517297753606e-08
6.26766901270431e-08
5.9219811698467146e-08
6.811540942595324e-08
9.68018975470625e-08
6.960923378923625e-08
6.712197952417991e-08
6.077609748266793e-08
6.774120927490216e-08
6.69579693370224e-08
6.71917242463145e-08
