time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
2008-01-01 00:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 01:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 02:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 03:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 04:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 05:00:00,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293
2008-01-01 06:00:00,23.402,23.402,23.402,23.402,23.402,23.402,23.402,23.402,23.402,23.402,23.402,23.402
2008-01-01 07:00:00,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34
2008-01-01 08:00:00,23.177,23.177,23.177,23.177,23.177,23.177,23.177,23.177,23.177,23.177,23.177,23.177
2008-01-01 09:00:00,21.957,21.957,21.957,21.957,21.957,21.957,21.957,21.957,21.957,21.957,21.957,21.957
2008-01-01 10:00:00,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402
2008-01-01 11:00:00,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402
2008-01-01 12:00:00,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402,21.402
2008-01-01 13:00:00,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647
2008-01-01 14:00:00,21.765,21.765,21.765,21.765,21.765,21.765,21.765,21.765,21.765,21.765,21.765,21.765
2008-01-01 15:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 16:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 17:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 18:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 19:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 20:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 21:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 22:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-01 23:00:00,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952,22.952
2008-01-02 00:00:00,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493
2008-01-02 01:00:00,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493
2008-01-02 02:00:00,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493
2008-01-02 03:00:00,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493,23.493
