time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
2000-01-01 00:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 01:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 02:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 03:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 04:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 05:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 06:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 07:00:00,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188
2000-01-01 08:00:00,33.496,33.496,33.496,33.496,33.496,33.496,33.496,33.496,33.496,33.496,33.496,33.496
2000-01-01 09:00:00,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545
2000-01-01 10:00:00,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545
2000-01-01 11:00:00,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545
2000-01-01 12:00:00,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545,23.545
2000-01-01 13:00:00,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04,27.04
2000-01-01 14:00:00,34.274,34.274,34.274,34.274,34.274,34.274,34.274,34.274,34.274,34.274,34.274,34.274
2000-01-01 15:00:00,56.994,56.994,56.994,56.994,56.994,56.994,56.994,56.994,56.994,56.994,56.994,56.994
2000-01-01 16:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 17:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 18:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 19:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 20:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 21:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 22:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-01 23:00:00,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468,73.468
2000-01-02 00:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 01:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 02:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 03:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 04:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 05:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 06:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 07:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 08:00:00,33.243,33.243,33.243,33.243,33.243,33.243,33.243,33.243,33.243,33.243,33.243,33.243
2000-01-02 09:00:00,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83
2000-01-02 10:00:00,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83
2000-01-02 11:00:00,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83
2000-01-02 12:00:00,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83
2000-01-02 13:00:00,25.639,25.639,25.639,25.639,25.639,25.639,25.639,25.639,25.639,25.639,25.639,25.639
2000-01-02 14:00:00,33.131,33.131,33.131,33.131,33.131,33.131,33.131,33.131,33.131,33.131,33.131,33.131
2000-01-02 15:00:00,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96
2000-01-02 16:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 17:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 18:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 19:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 20:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 21:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 22:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-02 23:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 00:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 01:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 02:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 03:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 04:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 05:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 06:00:00,67.102,67.102,67.102,67.102,67.102,67.102,67.102,67.102,67.102,67.102,67.102,67.102
2000-01-03 07:00:00,30.811,30.811,30.811,30.811,30.811,30.811,30.811,30.811,30.811,30.811,30.811,30.811
2000-01-03 08:00:00,25.814,25.814,25.814,25.814,25.814,25.814,25.814,25.814,25.814,25.814,25.814,25.814
2000-01-03 09:00:00,22.667,22.667,22.667,22.667,22.667,22.667,22.667,22.667,22.667,22.667,22.667,22.667
2000-01-03 10:00:00,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738
2000-01-03 11:00:00,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738
2000-01-03 12:00:00,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738,19.738
2000-01-03 13:00:00,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332
2000-01-03 14:00:00,24.351,24.351,24.351,24.351,24.351,24.351,24.351,24.351,24.351,24.351,24.351,24.351
2000-01-03 15:00:00,29.261,29.261,29.261,29.261,29.261,29.261,29.261,29.261,29.261,29.261,29.261,29.261
2000-01-03 16:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 17:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 18:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 19:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 20:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 21:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 22:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-03 23:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
2000-01-04 00:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 01:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 02:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 03:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 04:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 05:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 06:00:00,29.603,29.603,29.603,29.603,29.603,29.603,29.603,29.603,29.603,29.603,29.603,29.603
2000-01-04 07:00:00,25.726,25.726,25.726,25.726,25.726,25.726,25.726,25.726,25.726,25.726,25.726,25.726
2000-01-04 08:00:00,23.308,23.308,23.308,23.308,23.308,23.308,23.308,23.308,23.308,23.308,23.308,23.308
2000-01-04 09:00:00,19.561,19.561,19.561,19.561,19.561,19.561,19.561,19.561,19.561,19.561,19.561,19.561
2000-01-04 10:00:00,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694
2000-01-04 11:00:00,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694
2000-01-04 12:00:00,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694
2000-01-04 13:00:00,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694,16.694
2000-01-04 14:00:00,19.728,19.728,19.728,19.728,19.728,19.728,19.728,19.728,19.728,19.728,19.728,19.728
2000-01-04 15:00:00,23.846,23.846,23.846,23.846,23.846,23.846,23.846,23.846,23.846,23.846,23.846,23.846
2000-01-04 16:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 17:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 18:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 19:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 20:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 21:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 22:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-04 23:00:00,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502,29.502
2000-01-05 00:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 01:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 02:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 03:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 04:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 05:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 06:00:00,27.202,27.202,27.202,27.202,27.202,27.202,27.202,27.202,27.202,27.202,27.202,27.202
2000-01-05 07:00:00,26.617,26.617,26.617,26.617,26.617,26.617,26.617,26.617,26.617,26.617,26.617,26.617
2000-01-05 08:00:00,25.902,25.902,25.902,25.902,25.902,25.902,25.902,25.902,25.902,25.902,25.902,25.902
2000-01-05 09:00:00,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332
2000-01-05 10:00:00,20.045,20.045,20.045,20.045,20.045,20.045,20.045,20.045,20.045,20.045,20.045,20.045
2000-01-05 11:00:00,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579
2000-01-05 12:00:00,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579,19.579
2000-01-05 13:00:00,21.089,21.089,21.089,21.089,21.089,21.089,21.089,21.089,21.089,21.089,21.089,21.089
2000-01-05 14:00:00,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332,22.332
2000-01-05 15:00:00,26.485,26.485,26.485,26.485,26.485,26.485,26.485,26.485,26.485,26.485,26.485,26.485
2000-01-05 16:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 17:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 18:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 19:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 20:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 21:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 22:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-05 23:00:00,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708,28.708
2000-01-06 00:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 01:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 02:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 03:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 04:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 05:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 06:00:00,73.241,73.241,73.241,73.241,73.241,73.241,73.241,73.241,73.241,73.241,73.241,73.241
2000-01-06 07:00:00,73.14,73.14,73.14,73.14,73.14,73.14,73.14,73.14,73.14,73.14,73.14,73.14
2000-01-06 08:00:00,36.062,36.062,36.062,36.062,36.062,36.062,36.062,36.062,36.062,36.062,36.062,36.062
2000-01-06 09:00:00,32.644,32.644,32.644,32.644,32.644,32.644,32.644,32.644,32.644,32.644,32.644,32.644
2000-01-06 10:00:00,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401
2000-01-06 11:00:00,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401
2000-01-06 12:00:00,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401
2000-01-06 13:00:00,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401,26.401
2000-01-06 14:00:00,28.297,28.297,28.297,28.297,28.297,28.297,28.297,28.297,28.297,28.297,28.297,28.297
2000-01-06 15:00:00,34.857,34.857,34.857,34.857,34.857,34.857,34.857,34.857,34.857,34.857,34.857,34.857
2000-01-06 16:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 17:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 18:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 19:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 20:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 21:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 22:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-06 23:00:00,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221,75.221
2000-01-07 00:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 01:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 02:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 03:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 04:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 05:00:00,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365,73.365
2000-01-07 06:00:00,72.728,72.728,72.728,72.728,72.728,72.728,72.728,72.728,72.728,72.728,72.728,72.728
