time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
1993-01-01 00:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 01:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 02:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 03:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 04:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 05:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 06:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 07:00:00,71.335,71.335,71.335,71.335,71.335,71.335,71.335,71.335,71.335,71.335,71.335,71.335
1993-01-01 08:00:00,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1
1993-01-01 09:00:00,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247
1993-01-01 10:00:00,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834
1993-01-01 11:00:00,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834
1993-01-01 12:00:00,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834,28.834
1993-01-01 13:00:00,32.702,32.702,32.702,32.702,32.702,32.702,32.702,32.702,32.702,32.702,32.702,32.702
1993-01-01 14:00:00,33.856,33.856,33.856,33.856,33.856,33.856,33.856,33.856,33.856,33.856,33.856,33.856
1993-01-01 15:00:00,70.849,70.849,70.849,70.849,70.849,70.849,70.849,70.849,70.849,70.849,70.849,70.849
1993-01-01 16:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 17:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
1993-01-01 18:00:00,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477,73.477
