time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
1995-01-01 00:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 01:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 02:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 03:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 04:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 05:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 06:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 07:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 08:00:00,20.042,20.042,20.042,20.042,20.042,20.042,20.042,20.042,20.042,20.042,20.042,20.042
1995-01-01 09:00:00,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083
1995-01-01 10:00:00,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162
1995-01-01 11:00:00,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162
1995-01-01 12:00:00,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162
1995-01-01 13:00:00,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162,18.162
1995-01-01 14:00:00,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083,19.083
1995-01-01 15:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 16:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 17:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 18:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 19:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 20:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 21:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 22:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-01 23:00:00,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1995-01-02 00:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 01:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 02:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 03:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 04:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 05:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 06:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 07:00:00,25.633,25.633,25.633,25.633,25.633,25.633,25.633,25.633,25.633,25.633,25.633,25.633
1995-01-02 08:00:00,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984
1995-01-02 09:00:00,17.189,17.189,17.189,17.189,17.189,17.189,17.189,17.189,17.189,17.189,17.189,17.189
1995-01-02 10:00:00,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517
1995-01-02 11:00:00,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517
1995-01-02 12:00:00,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517
1995-01-02 13:00:00,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517,13.517
1995-01-02 14:00:00,20.957,20.957,20.957,20.957,20.957,20.957,20.957,20.957,20.957,20.957,20.957,20.957
1995-01-02 15:00:00,24.884,24.884,24.884,24.884,24.884,24.884,24.884,24.884,24.884,24.884,24.884,24.884
1995-01-02 16:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 17:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 18:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 19:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 20:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 21:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 22:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-02 23:00:00,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005,28.005
1995-01-03 00:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 01:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 02:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 03:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 04:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 05:00:00,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603,69.603
1995-01-03 06:00:00,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249
1995-01-03 07:00:00,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249,69.249
1995-01-03 08:00:00,50.601,50.601,50.601,50.601,50.601,50.601,50.601,50.601,50.601,50.601,50.601,50.601
1995-01-03 09:00:00,49.178,49.178,49.178,49.178,49.178,49.178,49.178,49.178,49.178,49.178,49.178,49.178
1995-01-03 10:00:00,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737
1995-01-03 11:00:00,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737,45.737
