time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
2012-01-01 00:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 01:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 02:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 03:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 04:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 05:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 06:00:00,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44,73.44
2012-01-01 07:00:00,73.137,73.137,73.137,73.137,73.137,73.137,73.137,73.137,73.137,73.137,73.137,73.137
2012-01-01 08:00:00,30.546,30.546,30.546,30.546,30.546,30.546,30.546,30.546,30.546,30.546,30.546,30.546
2012-01-01 09:00:00,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704
2012-01-01 10:00:00,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704
2012-01-01 11:00:00,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704
2012-01-01 12:00:00,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704
2012-01-01 13:00:00,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704,15.704
2012-01-01 14:00:00,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974
