time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
1997-01-01 00:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 01:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 02:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 03:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 04:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 05:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 06:00:00,206.042,206.042,206.042,206.042,206.042,206.042,206.042,206.042,206.042,206.042,206.042,206.042
1997-01-01 07:00:00,169.492,169.492,169.492,169.492,169.492,169.492,169.492,169.492,169.492,169.492,169.492,169.492
1997-01-01 08:00:00,102.598,102.598,102.598,102.598,102.598,102.598,102.598,102.598,102.598,102.598,102.598,102.598
1997-01-01 09:00:00,93.951,93.951,93.951,93.951,93.951,93.951,93.951,93.951,93.951,93.951,93.951,93.951
1997-01-01 10:00:00,92.592,92.592,92.592,92.592,92.592,92.592,92.592,92.592,92.592,92.592,92.592,92.592
1997-01-01 11:00:00,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965
1997-01-01 12:00:00,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965
1997-01-01 13:00:00,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965,89.965
1997-01-01 14:00:00,100.156,100.156,100.156,100.156,100.156,100.156,100.156,100.156,100.156,100.156,100.156,100.156
1997-01-01 15:00:00,176.658,176.658,176.658,176.658,176.658,176.658,176.658,176.658,176.658,176.658,176.658,176.658
1997-01-01 16:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 17:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 18:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 19:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 20:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 21:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 22:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-01 23:00:00,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443,235.443
1997-01-02 00:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 01:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 02:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 03:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 04:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 05:00:00,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618,218.618
1997-01-02 06:00:00,216.529,216.529,216.529,216.529,216.529,216.529,216.529,216.529,216.529,216.529,216.529,216.529
1997-01-02 07:00:00,176.335,176.335,176.335,176.335,176.335,176.335,176.335,176.335,176.335,176.335,176.335,176.335
1997-01-02 08:00:00,99.318,99.318,99.318,99.318,99.318,99.318,99.318,99.318,99.318,99.318,99.318,99.318
