time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
2004-01-01 00:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 01:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 02:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 03:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 04:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 05:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 06:00:00,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918
2004-01-01 07:00:00,16.244,16.244,16.244,16.244,16.244,16.244,16.244,16.244,16.244,16.244,16.244,16.244
2004-01-01 08:00:00,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825
2004-01-01 09:00:00,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825
2004-01-01 10:00:00,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825
2004-01-01 11:00:00,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825,20.825
2004-01-01 12:00:00,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105
2004-01-01 13:00:00,21.999,21.999,21.999,21.999,21.999,21.999,21.999,21.999,21.999,21.999,21.999,21.999
2004-01-01 14:00:00,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103
2004-01-01 15:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 16:00:00,23.923,23.923,23.923,23.923,23.923,23.923,23.923,23.923,23.923,23.923,23.923,23.923
2004-01-01 17:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 18:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 19:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 20:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 21:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 22:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-01 23:00:00,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186,23.186
2004-01-02 00:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 01:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 02:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 03:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 04:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 05:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 06:00:00,63.145,63.145,63.145,63.145,63.145,63.145,63.145,63.145,63.145,63.145,63.145,63.145
2004-01-02 07:00:00,61.806,61.806,61.806,61.806,61.806,61.806,61.806,61.806,61.806,61.806,61.806,61.806
2004-01-02 08:00:00,62.104,62.104,62.104,62.104,62.104,62.104,62.104,62.104,62.104,62.104,62.104,62.104
2004-01-02 09:00:00,60.542,60.542,60.542,60.542,60.542,60.542,60.542,60.542,60.542,60.542,60.542,60.542
2004-01-02 10:00:00,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702
2004-01-02 11:00:00,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702,58.702
2004-01-02 12:00:00,58.723,58.723,58.723,58.723,58.723,58.723,58.723,58.723,58.723,58.723,58.723,58.723
2004-01-02 13:00:00,61.617,61.617,61.617,61.617,61.617,61.617,61.617,61.617,61.617,61.617,61.617,61.617
2004-01-02 14:00:00,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514,63.514
2004-01-02 15:00:00,65.316,65.316,65.316,65.316,65.316,65.316,65.316,65.316,65.316,65.316,65.316,65.316
2004-01-02 16:00:00,65.956,65.956,65.956,65.956,65.956,65.956,65.956,65.956,65.956,65.956,65.956,65.956
2004-01-02 17:00:00,65.059,65.059,65.059,65.059,65.059,65.059,65.059,65.059,65.059,65.059,65.059,65.059
