time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
1988-01-01 00:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 01:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 02:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 03:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 04:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 05:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 06:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 07:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 08:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 09:00:00,21.364,21.364,21.364,21.364,21.364,21.364,21.364,21.364,21.364,21.364,21.364,21.364
1988-01-01 10:00:00,20.661,20.661,20.661,20.661,20.661,20.661,20.661,20.661,20.661,20.661,20.661,20.661
1988-01-01 11:00:00,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638
1988-01-01 12:00:00,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638,20.638
1988-01-01 13:00:00,20.994,20.994,20.994,20.994,20.994,20.994,20.994,20.994,20.994,20.994,20.994,20.994
1988-01-01 14:00:00,21.806,21.806,21.806,21.806,21.806,21.806,21.806,21.806,21.806,21.806,21.806,21.806
1988-01-01 15:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 16:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 17:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 18:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 19:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 20:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 21:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 22:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-01 23:00:00,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535,22.535
1988-01-02 00:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 01:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 02:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 03:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 04:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 05:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 06:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 07:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 08:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 09:00:00,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974
1988-01-02 10:00:00,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974
1988-01-02 11:00:00,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974
1988-01-02 12:00:00,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974
1988-01-02 13:00:00,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974,22.974
1988-01-02 14:00:00,23.668,23.668,23.668,23.668,23.668,23.668,23.668,23.668,23.668,23.668,23.668,23.668
1988-01-02 15:00:00,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726
1988-01-02 16:00:00,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726
1988-01-02 17:00:00,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726,23.726
1988-01-02 18:00:00,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513
1988-01-02 19:00:00,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513,23.513
1988-01-02 20:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 21:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 22:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-02 23:00:00,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359,23.359
1988-01-03 00:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 01:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 02:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 03:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 04:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 05:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 06:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 07:00:00,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042,38.042
1988-01-03 08:00:00,37.407,37.407,37.407,37.407,37.407,37.407,37.407,37.407,37.407,37.407,37.407,37.407
1988-01-03 09:00:00,37.167,37.167,37.167,37.167,37.167,37.167,37.167,37.167,37.167,37.167,37.167,37.167
