time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
1991-01-01 00:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 01:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 02:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 03:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 04:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 05:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 06:00:00,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192
1991-01-01 07:00:00,22.955,22.955,22.955,22.955,22.955,22.955,22.955,22.955,22.955,22.955,22.955,22.955
1991-01-01 08:00:00,22.766,22.766,22.766,22.766,22.766,22.766,22.766,22.766,22.766,22.766,22.766,22.766
1991-01-01 09:00:00,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301
1991-01-01 10:00:00,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301
1991-01-01 11:00:00,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301
1991-01-01 12:00:00,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301
1991-01-01 13:00:00,22.971,22.971,22.971,22.971,22.971,22.971,22.971,22.971,22.971,22.971,22.971,22.971
1991-01-01 14:00:00,23.155,23.155,23.155,23.155,23.155,23.155,23.155,23.155,23.155,23.155,23.155,23.155
1991-01-01 15:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 16:00:00,25.215,25.215,25.215,25.215,25.215,25.215,25.215,25.215,25.215,25.215,25.215,25.215
1991-01-01 17:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 18:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 19:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 20:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 21:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 22:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-01 23:00:00,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173,25.173
1991-01-02 00:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 01:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 02:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 03:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 04:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 05:00:00,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932,23.932
1991-01-02 06:00:00,23.761,23.761,23.761,23.761,23.761,23.761,23.761,23.761,23.761,23.761,23.761,23.761
1991-01-02 07:00:00,23.832,23.832,23.832,23.832,23.832,23.832,23.832,23.832,23.832,23.832,23.832,23.832
1991-01-02 08:00:00,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094
1991-01-02 09:00:00,21.831,21.831,21.831,21.831,21.831,21.831,21.831,21.831,21.831,21.831,21.831,21.831
1991-01-02 10:00:00,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703
1991-01-02 11:00:00,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703
1991-01-02 12:00:00,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703,21.703
